날짜,품목명,가격
20091102.0,깐마늘(국산),5185
20091102.0,양파,1348
20091103.0,깐마늘(국산),5185
20091103.0,양파,1360
20091104.0,깐마늘(국산),5185
20091104.0,양파,1360
20091105.0,깐마늘(국산),5542
20091105.0,양파,1372
20091106.0,깐마늘(국산),5520
20091106.0,양파,1372
20091109.0,깐마늘(국산),5520
20091109.0,양파,1372
20091110.0,깐마늘(국산),5520
20091110.0,양파,1422
20091111.0,깐마늘(국산),5520
20091111.0,양파,1422
20091112.0,깐마늘(국산),5770
20091112.0,양파,1390
20091113.0,깐마늘(국산),5770
20091113.0,양파,1390
20091116.0,깐마늘(국산),5770
20091116.0,양파,1408
20091117.0,깐마늘(국산),5770
20091117.0,양파,1408
20091118.0,깐마늘(국산),5770
20091118.0,양파,1408
20091119.0,깐마늘(국산),5770
20091119.0,양파,1440
20091120.0,깐마늘(국산),5770
20091120.0,양파,1440
20091123.0,깐마늘(국산),5770
20091123.0,양파,1380
20091124.0,깐마늘(국산),5770
20091124.0,양파,1380
20091125.0,깐마늘(국산),5770
20091125.0,양파,1410
20091126.0,깐마늘(국산),5770
20091126.0,양파,1392
20091127.0,깐마늘(국산),5770
20091127.0,양파,1392
20091130.0,깐마늘(국산),5770
20091130.0,양파,1392
20091202.0,깐마늘(국산),5650
20091202.0,양파,1392
20091203.0,깐마늘(국산),5530
20091203.0,양파,1210
20091204.0,깐마늘(국산),5530
20091204.0,양파,1148
20091207.0,깐마늘(국산),5530
20091207.0,양파,1222
20091208.0,깐마늘(국산),5530
20091208.0,양파,1222
20091209.0,깐마늘(국산),5530
20091209.0,양파,1222
20091210.0,깐마늘(국산),5530
20091210.0,양파,1590
20091211.0,깐마늘(국산),5530
20091211.0,딸기,1150
20091211.0,양파,1405
20091214.0,깐마늘(국산),5530
20091214.0,딸기,1193
20091214.0,양파,1405
20091215.0,깐마늘(국산),5530
20091215.0,딸기,1193
20091215.0,양파,1405
20091216.0,깐마늘(국산),5530
20091216.0,딸기,1193
20091216.0,양파,1435
20091217.0,깐마늘(국산),5530
20091217.0,딸기,1027
20091217.0,양파,1360
20091218.0,깐마늘(국산),5530
20091218.0,딸기,1027
20091218.0,양파,1360
20091221.0,깐마늘(국산),5778
20091221.0,딸기,1027
20091221.0,양파,1360
20091222.0,깐마늘(국산),5778
20091222.0,딸기,1027
20091222.0,양파,1360
20091223.0,깐마늘(국산),5778
20091223.0,딸기,1027
20091223.0,양파,1360
20091224.0,깐마늘(국산),5778
20091224.0,딸기,1127
20091224.0,양파,1360
20091228.0,깐마늘(국산),5778
20091228.0,딸기,1127
20091228.0,양파,1370
20091229.0,깐마늘(국산),5778
20091229.0,딸기,1127
20091229.0,양파,1370
20091230.0,깐마늘(국산),5778
20091230.0,딸기,1062
20091230.0,양파,1170
20091231.0,깐마늘(국산),5720
20091231.0,딸기,1092
20091231.0,양파,1085
20100104.0,깐마늘(국산),5720
20100104.0,딸기,1088
20100104.0,양파,1085
20100105.0,깐마늘(국산),5720
20100105.0,딸기,1122
20100105.0,양파,1085
20100106.0,깐마늘(국산),5720
20100106.0,딸기,1122
20100106.0,양파,1085
20100107.0,깐마늘(국산),5130
20100107.0,딸기,1240
20100107.0,양파,1355
20100108.0,깐마늘(국산),5720
20100108.0,딸기,1160
20100108.0,양파,1405
20100111.0,깐마늘(국산),5720
20100111.0,딸기,1160
20100111.0,양파,1405
20100112.0,깐마늘(국산),5720
20100112.0,딸기,1160
20100112.0,양파,1405
20100113.0,깐마늘(국산),5720
20100113.0,딸기,1160
20100113.0,양파,1405
20100114.0,깐마늘(국산),5943
20100114.0,딸기,1100
20100114.0,양파,1252
20100115.0,깐마늘(국산),6103
20100115.0,딸기,1050
20100115.0,양파,1252
20100118.0,깐마늘(국산),6103
20100118.0,딸기,1143
20100118.0,양파,1252
20100119.0,깐마늘(국산),6103
20100119.0,딸기,1143
20100119.0,양파,1252
20100120.0,깐마늘(국산),6103
20100120.0,딸기,1143
20100120.0,양파,1252
20100121.0,깐마늘(국산),6070
20100121.0,딸기,1002
20100121.0,양파,1405
20100122.0,깐마늘(국산),6070
20100122.0,딸기,1002
20100122.0,양파,1368
20100125.0,깐마늘(국산),6210
20100125.0,딸기,1015
20100125.0,양파,1368
20100126.0,깐마늘(국산),6218
20100126.0,딸기,893
20100126.0,양파,1368
20100127.0,깐마늘(국산),6218
20100127.0,딸기,893
20100127.0,양파,1352
20100128.0,깐마늘(국산),6018
20100128.0,딸기,850
20100128.0,양파,1420
20100129.0,깐마늘(국산),6018
20100129.0,딸기,1027
20100129.0,양파,1405
20100201.0,깐마늘(국산),6018
20100201.0,딸기,1027
20100201.0,양파,1405
20100202.0,깐마늘(국산),6018
20100202.0,딸기,1060
20100202.0,양파,1372
20100203.0,깐마늘(국산),6018
20100203.0,딸기,1093
20100203.0,양파,1372
20100204.0,깐마늘(국산),6018
20100204.0,딸기,1110
20100204.0,양파,1385
20100205.0,깐마늘(국산),6018
20100205.0,딸기,1043
20100205.0,양파,1370
20100208.0,깐마늘(국산),6018
20100208.0,딸기,1043
20100208.0,양파,1252
20100209.0,깐마늘(국산),6018
20100209.0,딸기,1043
20100209.0,양파,1252
20100210.0,깐마늘(국산),6018
20100210.0,딸기,1043
20100210.0,양파,1252
20100211.0,깐마늘(국산),6018
20100211.0,딸기,1120
20100211.0,양파,1270
20100212.0,깐마늘(국산),6068
20100212.0,딸기,1120
20100212.0,양파,1332
20100216.0,깐마늘(국산),6068
20100216.0,딸기,1135
20100216.0,양파,1332
20100217.0,깐마늘(국산),6068
20100217.0,딸기,1043
20100217.0,양파,1302
20100218.0,깐마늘(국산),5735
20100218.0,딸기,893
20100218.0,양파,1385
20100219.0,깐마늘(국산),5735
20100219.0,딸기,893
20100219.0,양파,1385
20100222.0,깐마늘(국산),5735
20100222.0,딸기,990
20100222.0,양파,1385
20100223.0,깐마늘(국산),5735
20100223.0,딸기,985
20100223.0,양파,1372
20100224.0,깐마늘(국산),5735
20100224.0,딸기,935
20100224.0,양파,1372
20100225.0,깐마늘(국산),6168
20100225.0,딸기,940
20100225.0,양파,1398
20100226.0,깐마늘(국산),6168
20100226.0,딸기,940
20100226.0,양파,1252
20100302.0,깐마늘(국산),6168
20100302.0,딸기,940
20100302.0,양파,1328
20100303.0,깐마늘(국산),6168
20100303.0,딸기,940
20100303.0,양파,1328
20100304.0,깐마늘(국산),5690
20100304.0,딸기,899
20100304.0,양파,1363
20100305.0,깐마늘(국산),5690
20100305.0,딸기,899
20100305.0,양파,1363
20100308.0,깐마늘(국산),5690
20100308.0,딸기,999
20100308.0,양파,1327
20100309.0,깐마늘(국산),5690
20100309.0,딸기,999
20100309.0,양파,1327
20100310.0,깐마늘(국산),6168
20100310.0,딸기,999
20100310.0,양파,1327
20100311.0,깐마늘(국산),6168
20100311.0,딸기,899
20100311.0,양파,1522
20100312.0,깐마늘(국산),6168
20100312.0,딸기,866
20100312.0,양파,1522
20100315.0,깐마늘(국산),6168
20100315.0,딸기,920
20100315.0,양파,1522
20100316.0,깐마늘(국산),6168
20100316.0,딸기,920
20100316.0,양파,1522
20100317.0,깐마늘(국산),6168
20100317.0,딸기,920
20100317.0,양파,1522
20100318.0,깐마늘(국산),5998
20100318.0,딸기,970
20100318.0,양파,1260
20100319.0,깐마늘(국산),5998
20100319.0,딸기,970
20100319.0,양파,1260
20100322.0,깐마늘(국산),5998
20100322.0,딸기,964
20100322.0,양파,1260
20100323.0,깐마늘(국산),5998
20100323.0,딸기,940
20100323.0,양파,1260
20100324.0,깐마늘(국산),5998
20100324.0,딸기,920
20100324.0,양파,1295
20100325.0,깐마늘(국산),5998
20100325.0,딸기,1053
20100325.0,양파,1765
20100326.0,깐마늘(국산),5998
20100326.0,딸기,1053
20100326.0,양파,1612
20100329.0,깐마늘(국산),5998
20100329.0,딸기,1027
20100329.0,양파,1680
20100330.0,깐마늘(국산),5998
20100330.0,딸기,900
20100330.0,양파,1705
20100331.0,깐마늘(국산),5998
20100331.0,딸기,900
20100331.0,양파,1558
20100401.0,깐마늘(국산),5998
20100401.0,딸기,987
20100401.0,양파,1972
20100402.0,깐마늘(국산),5998
20100402.0,딸기,987
20100402.0,양파,1972
20100405.0,깐마늘(국산),5998
20100405.0,딸기,977
20100405.0,양파,1972
20100406.0,깐마늘(국산),6080
20100406.0,딸기,977
20100406.0,양파,1926
20100407.0,깐마늘(국산),6080
20100407.0,딸기,977
20100407.0,양파,1926
20100408.0,깐마늘(국산),6080
20100408.0,딸기,1043
20100408.0,양파,2118
20100409.0,깐마늘(국산),6080
20100409.0,딸기,1043
20100409.0,양파,2184
20100412.0,깐마늘(국산),6080
20100412.0,딸기,1043
20100412.0,양파,2184
20100413.0,깐마늘(국산),6080
20100413.0,딸기,1043
20100413.0,양파,2184
20100414.0,깐마늘(국산),6080
20100414.0,딸기,977
20100414.0,양파,2184
20100415.0,깐마늘(국산),6080
20100415.0,딸기,1043
20100415.0,양파,2352
20100416.0,깐마늘(국산),6080
20100416.0,딸기,1043
20100416.0,양파,2435
20100419.0,깐마늘(국산),6080
20100419.0,딸기,1043
20100419.0,양파,2332
20100420.0,깐마늘(국산),6080
20100420.0,딸기,1043
20100420.0,양파,2268
20100421.0,깐마늘(국산),5602
20100421.0,딸기,925
20100421.0,양파,2268
20100422.0,깐마늘(국산),6080
20100422.0,딸기,925
20100422.0,양파,2766
20100423.0,깐마늘(국산),6080
20100423.0,딸기,925
20100423.0,양파,2906
20100426.0,깐마늘(국산),6080
20100426.0,딸기,925
20100426.0,양파,2878
20100427.0,깐마늘(국산),6245
20100427.0,딸기,925
20100427.0,양파,2878
20100428.0,깐마늘(국산),6245
20100428.0,딸기,925
20100428.0,양파,2878
20100429.0,깐마늘(국산),6245
20100429.0,딸기,900
20100429.0,양파,2878
20100430.0,깐마늘(국산),6245
20100430.0,딸기,900
20100430.0,양파,2818
20100503.0,깐마늘(국산),5870
20100503.0,딸기,900
20100503.0,양파,2972
20100504.0,깐마늘(국산),5870
20100504.0,딸기,900
20100504.0,양파,2972
20100506.0,깐마늘(국산),6245
20100506.0,딸기,900
20100506.0,양파,2542
20100507.0,깐마늘(국산),6245
20100507.0,딸기,900
20100507.0,양파,2542
20100510.0,깐마늘(국산),6370
20100510.0,딸기,800
20100510.0,양파,2542
20100511.0,깐마늘(국산),6370
20100511.0,딸기,900
20100511.0,양파,2542
20100512.0,깐마늘(국산),6370
20100512.0,딸기,900
20100512.0,양파,2193
20100513.0,깐마늘(국산),6538
20100513.0,딸기,900
20100513.0,양파,2275
20100514.0,깐마늘(국산),6538
20100514.0,딸기,900
20100514.0,양파,2275
20100517.0,깐마늘(국산),6538
20100517.0,딸기,900
20100517.0,양파,2040
20100518.0,깐마늘(국산),6538
20100518.0,딸기,900
20100518.0,양파,2040
20100519.0,깐마늘(국산),6538
20100519.0,딸기,900
20100519.0,양파,2040
20100520.0,깐마늘(국산),6538
20100520.0,딸기,900
20100520.0,양파,2040
20100524.0,깐마늘(국산),6538
20100524.0,딸기,800
20100524.0,양파,1500
20100525.0,깐마늘(국산),6538
20100525.0,딸기,800
20100525.0,양파,1500
20100526.0,깐마늘(국산),6538
20100526.0,딸기,800
20100526.0,양파,1865
20100527.0,깐마늘(국산),6538
20100527.0,딸기,800
20100527.0,양파,1883
20100528.0,깐마늘(국산),6538
20100528.0,딸기,900
20100528.0,양파,1883
20100531.0,깐마늘(국산),6538
20100531.0,양파,1883
20100601.0,깐마늘(국산),6538
20100601.0,양파,1883
20100603.0,깐마늘(국산),6895
20100603.0,양파,2000
20100604.0,깐마늘(국산),6895
20100604.0,양파,1820
20100607.0,깐마늘(국산),6945
20100607.0,양파,1820
20100608.0,깐마늘(국산),6945
20100608.0,양파,1543
20100609.0,깐마늘(국산),6740
20100609.0,양파,1543
20100610.0,깐마늘(국산),6832
20100610.0,양파,1502
20100611.0,깐마늘(국산),6832
20100611.0,양파,1502
20100614.0,깐마늘(국산),6832
20100614.0,양파,1502
20100615.0,깐마늘(국산),6832
20100615.0,양파,1502
20100616.0,깐마늘(국산),6708
20100616.0,양파,1502
20100617.0,깐마늘(국산),6708
20100617.0,양파,1585
20100618.0,깐마늘(국산),6832
20100618.0,양파,1535
20100621.0,깐마늘(국산),6832
20100621.0,양파,1535
20100622.0,깐마늘(국산),6750
20100622.0,양파,1535
20100623.0,깐마늘(국산),6750
20100623.0,양파,1535
20100624.0,깐마늘(국산),6750
20100624.0,양파,1535
20100625.0,깐마늘(국산),6750
20100625.0,양파,1530
20100628.0,깐마늘(국산),7658
20100628.0,양파,1530
20100629.0,깐마늘(국산),7658
20100629.0,양파,1530
20100630.0,깐마늘(국산),7658
20100630.0,양파,1530
20100701.0,깐마늘(국산),8925
20100701.0,양파,1532
20100702.0,깐마늘(국산),8925
20100702.0,양파,1532
20100705.0,깐마늘(국산),8925
20100705.0,양파,1532
20100706.0,깐마늘(국산),9112
20100706.0,양파,1532
20100707.0,깐마늘(국산),9112
20100707.0,양파,1532
20100708.0,깐마늘(국산),9112
20100708.0,양파,1532
20100709.0,깐마늘(국산),9112
20100709.0,양파,1498
20100712.0,깐마늘(국산),9528
20100712.0,양파,1615
20100713.0,깐마늘(국산),9528
20100713.0,양파,1615
20100714.0,깐마늘(국산),9528
20100714.0,양파,1615
20100715.0,깐마늘(국산),9528
20100715.0,양파,1550
20100716.0,깐마늘(국산),9528
20100716.0,양파,1550
20100719.0,깐마늘(국산),9528
20100719.0,양파,1550
20100720.0,깐마늘(국산),9528
20100720.0,양파,1550
20100721.0,깐마늘(국산),9528
20100721.0,양파,1600
20100722.0,깐마늘(국산),9925
20100722.0,양파,1615
20100723.0,깐마늘(국산),10225
20100723.0,양파,1700
20100726.0,깐마늘(국산),11325
20100726.0,양파,1700
20100727.0,깐마늘(국산),10350
20100727.0,양파,1700
20100728.0,깐마늘(국산),10350
20100728.0,양파,1700
20100729.0,깐마늘(국산),10350
20100729.0,양파,1615
20100730.0,깐마늘(국산),10350
20100730.0,양파,1615
20100802.0,깐마늘(국산),10718
20100802.0,양파,1700
20100803.0,깐마늘(국산),10058
20100803.0,복숭아,19930
20100803.0,양파,1600
20100804.0,깐마늘(국산),10182
20100804.0,복숭아,19930
20100804.0,양파,1600
20100805.0,깐마늘(국산),10182
20100805.0,복숭아,23270
20100805.0,양파,1632
20100806.0,깐마늘(국산),10388
20100806.0,복숭아,23270
20100806.0,양파,1632
20100809.0,깐마늘(국산),10388
20100809.0,복숭아,23270
20100809.0,양파,1632
20100810.0,깐마늘(국산),10388
20100810.0,복숭아,23270
20100810.0,양파,1632
20100811.0,깐마늘(국산),10388
20100811.0,복숭아,23270
20100811.0,양파,1632
20100812.0,깐마늘(국산),10368
20100812.0,복숭아,21330
20100812.0,양파,1665
20100813.0,깐마늘(국산),10368
20100813.0,복숭아,21330
20100813.0,양파,1700
20100816.0,깐마늘(국산),10492
20100816.0,복숭아,21330
20100816.0,양파,1682
20100817.0,깐마늘(국산),10492
20100817.0,복숭아,21330
20100817.0,양파,1650
20100818.0,깐마늘(국산),10492
20100818.0,복숭아,21330
20100818.0,양파,1650
20100819.0,깐마늘(국산),10798
20100819.0,복숭아,21330
20100819.0,양파,1650
20100820.0,깐마늘(국산),10798
20100820.0,복숭아,21330
20100820.0,양파,1650
20100823.0,깐마늘(국산),11630
20100823.0,복숭아,21330
20100823.0,양파,1650
20100824.0,깐마늘(국산),11630
20100824.0,복숭아,21330
20100824.0,양파,1650
20100825.0,깐마늘(국산),11630
20100825.0,복숭아,21330
20100825.0,양파,1650
20100826.0,깐마늘(국산),12130
20100826.0,복숭아,20630
20100826.0,양파,1732
20100827.0,깐마늘(국산),12130
20100827.0,복숭아,20630
20100827.0,양파,1782
20100830.0,깐마늘(국산),12130
20100830.0,복숭아,20630
20100830.0,양파,1915
20100831.0,깐마늘(국산),12130
20100831.0,복숭아,20630
20100831.0,양파,1915
20100901.0,깐마늘(국산),12130
20100901.0,복숭아,20630
20100901.0,양파,1915
20100902.0,깐마늘(국산),12130
20100902.0,복숭아,16600
20100902.0,양파,1955
20100903.0,깐마늘(국산),12130
20100903.0,복숭아,16600
20100903.0,양파,1955
20100906.0,깐마늘(국산),12130
20100906.0,복숭아,16600
20100906.0,양파,1955
20100907.0,깐마늘(국산),12130
20100907.0,복숭아,16600
20100907.0,양파,1955
20100908.0,깐마늘(국산),12130
20100908.0,복숭아,16600
20100908.0,양파,1955
20100909.0,깐마늘(국산),12130
20100909.0,복숭아,16600
20100909.0,양파,1772
20100910.0,깐마늘(국산),12130
20100910.0,복숭아,16600
20100910.0,양파,1772
20100913.0,깐마늘(국산),12130
20100913.0,복숭아,16600
20100913.0,양파,1772
20100914.0,깐마늘(국산),12130
20100914.0,복숭아,16600
20100914.0,양파,1772
20100915.0,깐마늘(국산),12130
20100915.0,복숭아,16600
20100915.0,양파,1772
20100916.0,깐마늘(국산),12130
20100916.0,복숭아,16600
20100916.0,양파,1858
20100917.0,깐마늘(국산),12130
20100917.0,복숭아,16600
20100917.0,양파,1858
20100920.0,깐마늘(국산),12130
20100920.0,양파,1875
20100924.0,깐마늘(국산),12130
20100924.0,양파,1930
20100927.0,깐마늘(국산),12130
20100927.0,양파,1962
20100928.0,깐마늘(국산),12130
20100928.0,양파,1962
20100929.0,깐마늘(국산),12130
20100929.0,양파,1962
20100930.0,깐마늘(국산),12130
20100930.0,양파,1848
20101001.0,깐마늘(국산),12130
20101001.0,양파,1848
20101004.0,깐마늘(국산),12130
20101004.0,양파,1848
20101005.0,깐마늘(국산),12130
20101005.0,양파,1848
20101006.0,깐마늘(국산),12130
20101006.0,양파,1848
20101007.0,깐마늘(국산),12130
20101007.0,양파,1858
20101008.0,깐마늘(국산),12130
20101008.0,양파,1858
20101011.0,깐마늘(국산),12130
20101011.0,양파,1858
20101012.0,깐마늘(국산),12130
20101012.0,양파,1858
20101013.0,깐마늘(국산),12130
20101013.0,양파,1858
20101014.0,깐마늘(국산),12130
20101014.0,양파,1958
20101015.0,깐마늘(국산),12130
20101015.0,양파,1958
20101018.0,깐마늘(국산),12130
20101018.0,양파,1952
20101019.0,깐마늘(국산),12130
20101019.0,양파,1952
20101020.0,깐마늘(국산),12130
20101020.0,양파,1952
20101021.0,깐마늘(국산),12130
20101021.0,양파,1825
20101022.0,깐마늘(국산),12130
20101022.0,양파,1825
20101025.0,깐마늘(국산),12230
20101025.0,양파,1725
20101026.0,깐마늘(국산),12230
20101026.0,양파,1725
20101027.0,깐마늘(국산),12230
20101027.0,양파,1742
20101028.0,깐마늘(국산),12230
20101028.0,양파,2005
20101029.0,깐마늘(국산),12130
20101029.0,양파,1838
20101101.0,깐마늘(국산),12130
20101101.0,양파,1852
20101102.0,깐마늘(국산),12005
20101102.0,양파,1852
20101103.0,깐마늘(국산),12005
20101103.0,양파,1852
20101104.0,깐마늘(국산),12075
20101104.0,양파,1888
20101105.0,깐마늘(국산),12075
20101105.0,양파,1888
20101108.0,깐마늘(국산),12075
20101108.0,양파,1852
20101109.0,깐마늘(국산),11950
20101109.0,양파,1852
20101110.0,깐마늘(국산),11950
20101110.0,양파,1852
20101111.0,깐마늘(국산),11880
20101111.0,양파,2002
20101112.0,깐마늘(국산),11880
20101112.0,양파,2030
20101115.0,깐마늘(국산),11880
20101115.0,양파,1862
20101116.0,깐마늘(국산),11850
20101116.0,양파,1862
20101117.0,깐마늘(국산),11850
20101117.0,양파,1862
20101118.0,깐마늘(국산),11850
